dataset_id,subset_id,text_id,output
inspec,controlled,test_2025,ccd image sensors;data acquisition;eigenvalues and eigenfunctions;image colour analysis;optical filters;optical tuning;reflectivity
inspec,controlled,test_2026,gaussian noise;image restoration;iterative methods;least mean squares methods;smoothing methods
inspec,controlled,test_2027,dynamic programming;image matching;image sequences;motion estimation;robot vision;vectors
inspec,controlled,test_2028,image recognition;image registration;optical correlation;smoothing methods;spatial filters;spatial light modulators
inspec,controlled,test_2029,block codes;data compression;image coding;quantisation signal
inspec,controlled,test_203,image morphing;rendering computer graphics
inspec,controlled,test_2030,electronic speckle pattern interferometry;holographic interferometry;image reconstruction;image resolution;integral equations;light diffraction;measurement errors
inspec,controlled,test_2031,bayes methods;image segmentation;maximum entropy methods;probability
inspec,controlled,test_2032,copy protection;data compression;discrete cosine transforms;fuzzy logic;image coding;inference mechanisms
inspec,controlled,test_2033,encoding;fourier transform optics;image coding;image colour analysis;image recognition;optical correlation
inspec,controlled,test_2035,chebyshev approximation;operations research
inspec,controlled,test_2036,medical administrative data processing
inspec,controlled,test_2037,bayes methods;estimation theory;probability;statistical analysis
inspec,controlled,test_2038,mathematical programming
inspec,controlled,test_2039,heat conduction;inverse problems;partial differential equations
inspec,controlled,test_204,active vision;calibration;image motion analysis;image sequences;motion estimation
inspec,controlled,test_2040,computability;inverse problems;ion exchange;mathematical programming
inspec,controlled,test_2041,computational fluid dynamics;mathematics computing;message passing;multiprocessing systems
inspec,controlled,test_2042,flow instability;flow simulation;hybrid simulation;magnetohydrodynamics;plasma instability;stability
inspec,controlled,test_2043,computational complexity;computer architecture;electrical engineering computing;electromagnetism;finite difference time domain analysis;iterative methods;matrix decomposition;matrix multiplication
inspec,controlled,test_2044,data visualisation;electromagnetic fields;image processing;indoor radio;radiowave propagation;ray tracing;telecommunication computing;tree data structures
inspec,controlled,test_2045,dynamic programming;games of skill
inspec,controlled,test_2046,educational courses
inspec,controlled,test_2047,pert;spreadsheet programs
inspec,controlled,test_2048,business data processing;computer aided instruction;discrete event simulation;object oriented programming
inspec,controlled,test_2049,decision theory;management science;operations research;optimisation;probability
inspec,controlled,test_205,computer vision;image reconstruction
inspec,controlled,test_2050,computer aided instruction;management education
inspec,controlled,test_2051,decision theory;dynamic programming;educational courses;operations research;probability;statistical analysis
inspec,controlled,test_2052,computer graphics;educational computing;management science;statistical analysis
inspec,controlled,test_2053,business data processing;computer science education;decision support systems;management science;spreadsheet programs
inspec,controlled,test_2054,educational courses;management science;modelling
inspec,controlled,test_2055,educational courses;management science;professional aspects
inspec,controlled,test_2056,academic libraries;library automation;research libraries
inspec,controlled,test_2057,costing;publishing
inspec,controlled,test_2058,costing;publishing
inspec,controlled,test_2059,library automation;special libraries
inspec,controlled,test_206,electronic publishing;hypermedia;information resources
inspec,controlled,test_2060,academic libraries;library automation
inspec,controlled,test_2061,academic libraries;library automation
inspec,controlled,test_2062,library automation;literature;publishing
inspec,controlled,test_2063,psychology
inspec,controlled,test_2064,psychology
inspec,controlled,test_2065,psychology
inspec,controlled,test_2066,costing;dp industry;electronics industry;production control;technology transfer
inspec,controlled,test_2067,decision theory;health care;social sciences
inspec,controlled,test_2068,demography;employment;simulation;social sciences
inspec,controlled,test_2069,management;management science;set theory
inspec,controlled,test_207,electronic publishing;information resources;natural languages
inspec,controlled,test_2070,corporate modelling;industrial property
inspec,controlled,test_208,electronic publishing;hypermedia;information resources;internet
inspec,controlled,test_2081,boundary elements methods;cooling;iterative methods;moulding;optimisation;plastics industry;process control;sensitivity analysis;solid modelling
inspec,controlled,test_2082,management;manufacturing resources planning;production control;stock control
inspec,controlled,test_2083,cad cam;concurrent engineering;finite element analysis;rapid prototyping industrial;solid modelling
inspec,controlled,test_2084,computer aided production planning;flexible manufacturing systems;production control
inspec,controlled,test_2085,computer aided production planning;decision support systems;flexible manufacturing systems;fuzzy logic;production control;real time systems
inspec,controlled,test_2086,cad;costing;fuzzy logic;knowledge based systems;knowledge representation;machining;moulding;object oriented programming;product development;solid modelling
inspec,controlled,test_2087,aluminium alloys;cutting;fractals;friction;geometry;machine tools;machining
inspec,controlled,test_2088,machining;numerical control;rapid prototyping industrial
inspec,controlled,test_2089,battery storage plants;power system interconnection;power system stability;power transmission control;power transmission lines
